organism,id1,id2,database
511145,b0068,b3750,540
511145,b0068,b1516,540
511145,b0068,b2308,540
511145,b0068,b4035,540
511145,b0068,b3544,540
511145,b0068,b1243,540
511145,b0068,b0792,540
511145,b0068,b4231,540
511145,b0068,b3917,540
511145,b0068,b2178,540
511145,b0068,b2200,540
511145,b0068,b4033,540
511145,b0068,b4288,540
511145,b0068,b4230,540
511145,b0068,b0810,540
511145,b0068,b1292,540
511145,b0068,b3194,360
511145,b0068,b1246,540
511145,b0068,b1486,540
511145,b0068,b0794,540
511145,b0068,b1244,540
511145,b0068,b0764,540
511145,b0068,b1859,540
511145,b0068,b3201,540
511145,b0068,b0887,540
511145,b0068,b0262,360
511145,b0068,b3455,540
511145,b0068,b3453,540
511145,b0068,b3460,540
511145,b0068,b3567,540
511145,b0068,b1291,540
511145,b0068,b0698,540
511145,b0068,b3479,540
511145,b0068,b3271,540
511145,b0068,b3728,540
511145,b0068,b4289,540
511145,b0068,b0809,540
511145,b0068,b4032,540
511145,b0068,b2201,540
511145,b0068,b1918,540
511145,b0068,b1126,540
511145,b0068,b1515,540
511145,b0068,b3542,540
511145,b0068,b2149,540
511145,b0068,b0793,540
511145,b0068,b2677,540
511145,b0068,b4485,540
511145,b0068,b0655,540
511145,b0068,b2425,540
511145,b0068,b1117,540
511145,b0068,b3478,540
511145,b0068,b0830,540
511145,b0068,b3456,540
511145,b0068,b2179,540
511145,b0068,b4287,540
511145,b0068,b0158,540
511145,b0068,b4105,360
511145,b0068,b0697,540
511145,b0068,b0857,540
511145,b0068,b2177,540
511145,b0068,b2130,540
511145,b0068,b2129,540
511145,b0068,b0760,540
511145,b0068,b1329,540
511145,b0068,b4513,540
511145,b0068,b0197,540
511145,b0068,b3477,540
511145,b0068,b0829,540
511145,b0068,b0652,540
511145,b0068,b0365,540
511145,b0068,b1756,540
511145,b0068,b3480,540
511145,b0068,b1483,540
511145,b0068,b3270,540
511145,b0068,b2309,540
511145,b0068,b3568,540
511145,b0068,b1247,540
511145,b0068,b0856,540
511145,b0068,b3457,540
511145,b0068,b2150,540
511145,b0068,b1514,540
511145,b0068,b3020,360
511145,b0068,b4290,540
511145,b0068,b1245,540
511145,b0068,b3451,540
511145,b0068,b1443,540
511145,b0068,b3485,360
511145,b0068,b0367,540
511145,b0068,b4087,540
511145,b0068,b4088,540
511145,b0068,b0936,540
511145,b0068,b3540,540
511145,b0068,b1709,540
511145,b0068,b2199,540
511145,b0068,b2424,540
511145,b0068,b2131,540
511145,b0068,b1116,540
511145,b0068,b1290,540
511145,b0068,b0198,540
511145,b0068,b4261,540
511145,b0068,b0654,540
511145,b0068,b1484,540
511145,b0068,b2198,540
511145,b0068,b2148,540
511145,b0068,b3454,540
511145,b0068,b1858,540
511145,b0068,b2307,540
511145,b0068,b1485,540
511145,b0068,b0861,540
511145,b0068,b1755,540
511145,b0068,b1312,540
511145,b0068,b0864,540
511145,b0068,b4227,540
511145,b0068,b2197,540
511145,b0068,b0914,540
511145,b0068,b2548,540
511145,b0068,b2422,540
511145,b0068,b3476,540
511145,b0068,b2546,540
511145,b0068,b3543,540
511145,b0068,b0592,540
511145,b0068,b1319,540
511145,b0068,b4460,540
511145,b0068,b2211,540
511145,b0068,b0696,540
511145,b0068,b1311,540
511145,b0068,b0763,540
511145,b0068,b3726,540
511145,b0068,b0153,540
511145,b0068,b0152,540
511145,b0068,b4034,540
511145,b0068,b1901,540
511145,b0068,b3486,360
511145,b0068,b1440,540
511145,b0068,b1920,540
511145,b0068,b0765,540
511145,b0068,b0855,540
511145,b0068,b1754,540
511145,b0068,b0199,540
511145,b0068,b2128,540
511145,b0068,b2180,540
511145,b0068,b0151,540
511145,b0068,b3749,540
511145,b0068,b3450,540
511145,b0071,b1378,800
511145,b0071,b1702,800
511145,b0071,b0073,900
511145,b0071,b1479,800
511145,b0071,b0903,800
511145,b0071,b1854,800
511145,b0071,b0072,900
511145,b0071,b3114,800
511145,b0071,b0114,800
511145,b0071,b1676,800
511145,b0071,b2133,800
511145,b0071,b1380,800
511145,b0071,b0074,900
511145,b0071,b0871,800
511145,b0071,b2463,800
511145,b0071,b3951,800
511145,b0071,b3605,800
511145,b0071,b1415,800
511145,b0071,b0823,800
511145,b0072,b1676,800
511145,b0072,b3114,800
511145,b0072,b0114,800
511145,b0072,b1854,800
511145,b0072,b1479,800
511145,b0072,b0903,800
511145,b0072,b0073,900
511145,b0072,b1702,800
511145,b0072,b1378,800
511145,b0072,b0823,800
511145,b0072,b1415,800
511145,b0072,b3605,800
511145,b0072,b2463,800
511145,b0072,b3951,800
511145,b0072,b0871,800
511145,b0072,b1380,800
511145,b0072,b0074,900
511145,b0072,b2133,800
511145,b0073,b3430,74
511145,b0073,b3732,95
511145,b0073,b3670,900
511145,b0073,b0077,900
511145,b0073,b3737,93
511145,b0073,b3340,82
511145,b0073,b4481,67
511145,b0073,b3734,95
511145,b0073,b0720,89
511145,b0073,b1687,56
511145,b0073,b3926,67
511145,b0073,b0078,900
511145,b0073,b4143,87
511145,b0073,b0333,89
511145,b0073,b3117,900
511145,b0073,b3807,74
511145,b0073,b1276,85
511145,b0073,b3772,900
511145,b0073,b3605,60
511145,b0073,b3412,70
511145,b0073,b0771,85
511145,b0073,b3671,900
511145,b0073,b3769,900
511145,b0074,b0077,810
511145,b0074,b3670,800
511145,b0074,b2455,900
511145,b0074,b4014,900
511145,b0074,b3255,900
511145,b0074,b0351,900
511145,b0074,b2297,900
511145,b0074,b1695,104
511145,b0074,b2844,900
511145,b0074,b1378,900
511145,b0074,b1702,800
511145,b0074,b3256,900
511145,b0074,b2764,100
511145,b0074,b1241,900
511145,b0074,b0903,900
511145,b0074,b2224,900
511145,b0074,b1479,800
511145,b0074,b3572,900
511145,b0074,b2458,900
511145,b0074,b0728,800
511145,b0074,b0331,800
511145,b0074,b1854,800
511145,b0074,b0114,800
511145,b0074,b0729,800
511145,b0074,b0078,800
511145,b0074,b3770,900
511145,b0074,b3114,900
511145,b0074,b4187,104
511145,b0074,b1676,800
511145,b0074,b2919,46
511145,b0074,b2133,800
511145,b0074,b2341,46
511145,b0074,b1136,105
511145,b0074,b2373,89
511145,b0074,b3771,900
511145,b0074,b1393,46
511145,b0074,b1380,800
511145,b0074,b3234,217
511145,b0074,b2290,900
511145,b0074,b0871,810
511145,b0074,b1732,105
511145,b0074,b3951,900
511145,b0074,b1387,172
511145,b0074,b2463,800
511145,b0074,b0115,900
511145,b0074,b2976,900
511145,b0074,b3034,82
511145,b0074,b3605,813
511145,b0074,b0221,104
511145,b0074,b1394,46
511145,b0074,b0185,900
511145,b0074,b3671,810
511145,b0074,b1415,800
511145,b0074,b2316,900
511145,b0074,b4069,900
511145,b0074,b3769,800
511145,b0074,b0823,900
511145,b0074,b3846,46
511145,b0077,b3397,121
511145,b0077,b2764,203
511145,b0077,b2705,68
511145,b0077,b1702,800
511145,b0077,b1619,68
511145,b0077,b1695,124
511145,b0077,b3774,900
511145,b0077,b1378,900
511145,b0077,b1800,900
511145,b0077,b3670,900
511145,b0077,b2919,86
511145,b0077,b1676,800
511145,b0077,b3114,650
511145,b0077,b0078,900
511145,b0077,b4187,124
511145,b0077,b0114,800
511145,b0077,b1854,800
511145,b0077,b0507,540
511145,b0077,b2541,68
511145,b0077,b1479,800
511145,b0077,b0903,650
511145,b0077,b1732,215
511145,b0077,b3772,900
511145,b0077,b0871,800
511145,b0077,b1380,800
511145,b0077,b1393,86
511145,b0077,b0352,89
511145,b0077,b2842,68
511145,b0077,b3117,900
511145,b0077,b1093,68
511145,b0077,b2133,800
511145,b0077,b4266,68
511145,b0077,b1136,215
511145,b0077,b2341,86
511145,b0077,b3769,900
511145,b0077,b3846,86
511145,b0077,b0823,650
511145,b0077,b1415,800
511145,b0077,b3671,900
511145,b0077,b1394,86
511145,b0077,b2821,215
511145,b0077,b0221,124
511145,b0077,b3605,819
511145,b0077,b2463,800
511145,b0077,b0452,77
511145,b0077,b1387,134
511145,b0077,b3951,650
511145,b0078,b3605,800
511145,b0078,b2463,800
511145,b0078,b3951,650
511145,b0078,b3769,900
511145,b0078,b0823,650
511145,b0078,b3671,900
511145,b0078,b1415,800
511145,b0078,b3117,900
511145,b0078,b2133,800
511145,b0078,b3772,900
511145,b0078,b0871,800
511145,b0078,b1380,800
511145,b0078,b1854,800
511145,b0078,b0507,540
511145,b0078,b1479,800
511145,b0078,b0903,650
511145,b0078,b1676,800
511145,b0078,b3114,650
511145,b0078,b0114,800
511145,b0078,b1800,900
511145,b0078,b3774,900
511145,b0078,b1378,900
511145,b0078,b3670,900
511145,b0078,b1702,800
511145,b0083,b0094,540
511145,b0083,b3462,540
511145,b0083,b2748,540
511145,b0083,b0084,540
511145,b0083,b3463,540
511145,b0083,b0089,540
511145,b0083,b2412,540
511145,b0083,b0095,540
511145,b0083,b3933,540
511145,b0083,b0093,540
511145,b0083,b0890,540
511145,b0084,b0890,540
511145,b0084,b0093,540
511145,b0084,b3933,540
511145,b0084,b2412,540
511145,b0084,b0089,540
511145,b0084,b2748,540
511145,b0084,b0094,540
511145,b0084,b2519,500
511145,b0084,b0095,540
511145,b0084,b3208,500
511145,b0084,b3396,500
511145,b0084,b3463,540
511145,b0084,b0149,500
511145,b0084,b0634,500
511145,b0084,b3462,540
511145,b0084,b0635,900
511145,b0085,b0086,900
511145,b0085,b3809,900
511145,b0085,b0088,900
511145,b0085,b2838,900
511145,b0086,b0092,900
511145,b0086,b0381,900
511145,b0086,b0087,900
511145,b0087,b0841,900
511145,b0087,b0090,900
511145,b0087,b3057,900
511145,b0088,b0091,900
511145,b0088,b1524,900
511145,b0088,b3967,900
511145,b0088,b0485,900
511145,b0089,b0742,500
511145,b0089,b0094,540
511145,b0089,b0376,500
511145,b0089,b0632,500
511145,b0089,b2748,540
511145,b0089,b0093,540
511145,b0089,b0890,540
511145,b0089,b3933,540
511145,b0089,b2412,540
511145,b0089,b0635,500
511145,b0089,b3182,500
511145,b0089,b0839,500
511145,b0089,b0149,500
511145,b0089,b2430,500
511145,b0089,b3462,540
511145,b0089,b1069,500
511145,b0089,b3396,500
511145,b0089,b3463,540
511145,b0089,b2010,500
511145,b0089,b0095,540
511145,b0090,b1069,500
511145,b0091,b3972,900
511145,b0092,b0381,900
511145,b0092,b4053,900
511145,b0092,b1190,900
511145,b0093,b0095,540
511145,b0093,b3463,540
511145,b0093,b3462,540
511145,b0093,b3933,540
511145,b0093,b2412,540
511145,b0093,b0890,540
511145,b0093,b2748,540
511145,b0093,b0094,540
511145,b0094,b0095,540
511145,b0094,b3463,540
511145,b0094,b3462,540
511145,b0094,b2412,540
511145,b0094,b3933,540
511145,b0094,b0890,540
511145,b0094,b2748,540
511145,b0095,b3462,540
511145,b0095,b2412,540
511145,b0095,b3933,540
511145,b0095,b2748,540
511145,b0095,b3463,540
511145,b0095,b0890,540
511145,b0096,b0181,900
511145,b0096,b0179,900
511145,b0098,b3609,900
511145,b0098,b3981,900
511145,b0098,b0409,540
511145,b0098,b3464,900
511145,b0098,b3300,900
511145,b0098,b3175,900
511145,b0098,b0407,900
511145,b0098,b2610,900
511145,b0098,b3705,900
511145,b0098,b0408,540
511145,b0103,b3475,900
511145,b0103,b2781,900
511145,b0103,b2563,900
511145,b0103,b3634,900
511145,b0104,b0318,92
511145,b0104,b2576,67
511145,b0104,b3863,66
511145,b0104,b1000,79
511145,b0104,b4006,900
511145,b0104,b0931,66
511145,b0104,b0728,60
511145,b0104,b0469,900
511145,b0104,b3399,900
511145,b0104,b1343,67
511145,b0104,b2937,140
511145,b0104,b2507,900
511145,b0104,b4143,112
511145,b0104,b3648,900
511145,b0104,b0480,900
511145,b0104,b4177,900
511145,b0104,b0125,900
511145,b0104,b1559,79
511145,b0104,b2407,49
511145,b0104,b3162,67
511145,b0104,b0797,67
511145,b0104,b0605,94
511145,b0104,b2781,900
511145,b0104,b3780,67
511145,b0104,b2066,66
511145,b0104,b2744,900
511145,b0104,b4374,900
511145,b0104,b0238,900
511145,b0104,b0473,46
511145,b0104,b0168,131
511145,b0104,b0477,900
511145,b0104,b2508,900
511145,b0109,b0931,900
511145,b0109,b3399,900
511145,b0109,b4390,900
511145,b0109,b0480,900
511145,b0109,b3996,900
511145,b0109,b2781,900
511145,b0109,b2744,900
511145,b0109,b4374,900
511145,b0109,b2700,900
511145,b0109,b0639,900
511145,b0109,b0750,900
511145,b0110,b0433,500
511145,b0110,b1192,500
511145,b0110,b1107,500
511145,b0114,b3951,900
511145,b0114,b0115,900
511145,b0114,b2463,900
511145,b0114,b1852,800
511145,b0114,b3605,900
511145,b0114,b2925,800
511145,b0114,b4069,800
511145,b0114,b1415,900
511145,b0114,b3671,800
511145,b0114,b0823,900
511145,b0114,b3769,800
511145,b0114,b2415,500
511145,b0114,b4025,800
511145,b0114,b2133,900
511145,b0114,b1380,900
511145,b0114,b0871,900
511145,b0114,b0903,900
511145,b0114,b1479,900
511145,b0114,b2464,800
511145,b0114,b0720,500
511145,b0114,b1854,900
511145,b0114,b1850,800
511145,b0114,b2465,800
511145,b0114,b3114,900
511145,b0114,b1676,900
511145,b0114,b3670,800
511145,b0114,b2097,800
511145,b0114,b2935,800
511145,b0114,b4014,500
511145,b0114,b4381,800
511145,b0114,b3403,800
511145,b0114,b1378,900
511145,b0114,b1702,900
511145,b0114,b0124,800
511145,b0114,b0116,900
511145,b0115,b0650,90
511145,b0115,b2066,203
511145,b0115,b3500,253
511145,b0115,b0726,566
511145,b0115,b4174,136
511145,b0115,b2069,90
511145,b0115,b3951,900
511145,b0115,b2904,626
511145,b0115,b2976,900
511145,b0115,b0823,900
511145,b0115,b2415,500
511145,b0115,b2216,136
511145,b0115,b1609,136
511145,b0115,b0185,900
511145,b0115,b2786,136
511145,b0115,b3026,136
511145,b0115,b4069,900
511145,b0115,b2316,900
511145,b0115,b0304,253
511145,b0115,b2342,800
511145,b0115,b4003,136
511145,b0115,b2905,284
511145,b0115,b0993,136
511145,b0115,b3911,136
511145,b0115,b2917,800
511145,b0115,b2237,113
511145,b0115,b2556,136
511145,b0115,b3962,253
511145,b0115,b3207,113
511145,b0115,b0331,800
511145,b0115,b0728,800
511145,b0115,b2458,900
511145,b0115,b0720,900
511145,b0115,b1091,800
511145,b0115,b1854,500
511145,b0115,b2370,136
511145,b0115,b2224,900
511145,b0115,b0903,900
511145,b0115,b2218,136
511145,b0115,b3845,800
511145,b0115,b3210,136
511145,b0115,b1676,500
511145,b0115,b4399,136
511145,b0115,b3404,136
511145,b0115,b1129,136
511145,b0115,b1207,522
511145,b0115,b0729,800
511145,b0115,b3114,900
511145,b0115,b4386,450
511145,b0115,b3403,800
511145,b0115,b1378,900
511145,b0115,b2844,900
511145,b0115,b0318,110
511145,b0115,b2297,900
511145,b0115,b0489,136
511145,b0115,b0351,900
511145,b0115,b3255,900
511145,b0115,b4014,900
511145,b0115,b2455,900
511145,b0115,b1241,900
511145,b0115,b4175,136
511145,b0115,b0116,922
511145,b0115,b4019,216
511145,b0115,b2526,90
511145,b0115,b2072,251
511145,b0115,b3256,900
511145,b0115,b4112,136
511145,b0116,b2216,121
511145,b0116,b2415,500
511145,b0116,b0823,900
511145,b0116,b3026,121
511145,b0116,b0726,929
511145,b0116,b3870,800
511145,b0116,b2904,930
511145,b0116,b3951,900
511145,b0116,b1493,800
511145,b0116,b2556,121
511145,b0116,b2551,900
511145,b0116,b3213,800
511145,b0116,b2905,918
511145,b0116,b3517,800
511145,b0116,b1207,315
511145,b0116,b1129,121
511145,b0116,b4399,121
511145,b0116,b1676,500
511145,b0116,b0320,540
511145,b0116,b3114,900
511145,b0116,b0518,540
511145,b0116,b0729,540
511145,b0116,b0720,500
511145,b0116,b2195,321
511145,b0116,b0727,922
511145,b0116,b2903,900
511145,b0116,b2218,121
511145,b0116,b0903,900
511145,b0116,b2370,121
511145,b0116,b4112,121
511145,b0116,b1611,360
511145,b0116,b1606,500
511145,b0116,b3305,45
511145,b0116,b1609,121
511145,b0116,b2786,121
511145,b0116,b0529,500
511145,b0116,b2827,500
511145,b0116,b0485,800
511145,b0116,b3941,500
511145,b0116,b3212,800
511145,b0116,b1014,800
511145,b0116,b0993,121
511145,b0116,b4003,121
511145,b0116,b1136,500
511145,b0116,b1761,800
511145,b0116,b3911,121
511145,b0116,b3404,121
511145,b0116,b3210,121
511145,b0116,b1854,500
511145,b0116,b0728,540
511145,b0116,b2072,191
511145,b0116,b4019,500
511145,b0116,b1524,800
511145,b0116,b1378,900
511145,b0116,b4386,305
511145,b0116,b4014,500
511145,b0118,b1136,900
511145,b0118,b1276,900
511145,b0118,b0334,900
511145,b0118,b4015,900
511145,b0118,b0771,900
511145,b0118,b0331,900
511145,b0118,b0720,900
511145,b0120,b0121,900
511145,b0120,b2942,900
511145,b0120,b1961,900
511145,b0121,b2965,900
511145,b0121,b0186,500
511145,b0121,b0693,900
511145,b0121,b4131,500
511145,b0121,b1584,900
511145,b0121,b2937,900
511145,b0121,b1297,900
511145,b0121,b0159,900
511145,b0121,b2988,900
511145,b0121,b3073,900
511145,b0123,b2195,50
511145,b0124,b0688,800
511145,b0124,b2779,800
511145,b0124,b1779,800
511145,b0124,b2417,800
511145,b0124,b1621,800
511145,b0124,b3919,800
511145,b0124,b2925,800
511145,b0124,b1780,800
511145,b0124,b4025,800
511145,b0124,b1101,800
511145,b0124,b0755,800
511145,b0124,b2097,800
511145,b0124,b1378,800
511145,b0124,b3885,500
511145,b0124,b1702,800
511145,b0124,b2388,800
511145,b0124,b4395,800
511145,b0124,b3612,800
511145,b0124,b1854,800
511145,b0124,b1676,800
511145,b0125,b0480,900
511145,b0125,b4177,900
511145,b0125,b0285,900
511145,b0125,b2407,900
511145,b0125,b2507,900
511145,b0125,b3648,900
511145,b0125,b0469,900
511145,b0125,b3399,900
511145,b0125,b2954,900
511145,b0125,b2868,900
511145,b0125,b2866,900
511145,b0125,b4384,900
511145,b0125,b4006,900
511145,b0125,b2162,900
511145,b0125,b0286,900
511145,b0125,b2593,500
511145,b0125,b0284,900
511145,b0125,b0477,900
511145,b0125,b2508,900
511145,b0125,b0238,900
511145,b0125,b4374,900
511145,b0125,b2744,900
511145,b0125,b2867,900
511145,b0125,b2781,900
511145,b0125,b0391,900
511145,b0125,b3665,900
511145,b0125,b2883,900
511145,b0126,b0340,900
511145,b0126,b0339,900
511145,b0127,b4242,48
511145,b0127,b3402,48
511145,b0127,b3207,45
511145,b0127,b2237,45
511145,b0127,b0448,214
511145,b0127,b4003,53
511145,b0127,b0914,214
511145,b0127,b2836,46
511145,b0127,b2370,53
511145,b0127,b3737,56
511145,b0127,b0449,214
511145,b0127,b0318,47
511145,b0128,b3749,360
511145,b0128,b3450,360
511145,b0128,b2180,360
511145,b0128,b0151,360
511145,b0128,b2128,360
511145,b0128,b0765,360
511145,b0128,b0199,360
511145,b0128,b0855,360
511145,b0128,b1754,360
511145,b0128,b1440,360
511145,b0128,b3486,360
511145,b0128,b1901,360
511145,b0128,b0152,360
511145,b0128,b4034,360
511145,b0128,b1920,360
511145,b0128,b3726,360
511145,b0128,b0153,360
511145,b0128,b1311,360
511145,b0128,b0763,360
511145,b0128,b2211,360
511145,b0128,b1319,360
511145,b0128,b4460,360
511145,b0128,b0696,360
511145,b0128,b2422,360
511145,b0128,b3476,360
511145,b0128,b0592,360
511145,b0128,b3543,360
511145,b0128,b2546,360
511145,b0128,b2548,360
511145,b0128,b2197,360
511145,b0128,b0914,360
511145,b0128,b1312,360
511145,b0128,b0864,360
511145,b0128,b1755,360
511145,b0128,b4227,360
511145,b0128,b1858,360
511145,b0128,b3454,360
511145,b0128,b0861,360
511145,b0128,b1485,360
511145,b0128,b2307,360
511145,b0128,b2198,360
511145,b0128,b2148,360
511145,b0128,b0654,360
511145,b0128,b1484,360
511145,b0128,b1116,360
511145,b0128,b1290,360
511145,b0128,b4261,360
511145,b0128,b0198,360
511145,b0128,b2424,360
511145,b0128,b2199,360
511145,b0128,b2131,360
511145,b0128,b0936,360
511145,b0128,b4088,360
511145,b0128,b4087,360
511145,b0128,b3540,360
511145,b0128,b1709,360
511145,b0128,b0367,360
511145,b0128,b3485,360
511145,b0128,b1443,360
511145,b0128,b3451,360
511145,b0128,b4290,360
511145,b0128,b3020,360
511145,b0128,b1245,360
511145,b0128,b1247,360
511145,b0128,b0856,360
511145,b0128,b2150,360
511145,b0128,b1514,360
511145,b0128,b3457,360
511145,b0128,b2309,360
511145,b0128,b3568,360
511145,b0128,b3477,360
511145,b0128,b1483,360
511145,b0128,b3270,360
511145,b0128,b0365,360
511145,b0128,b0652,360
511145,b0128,b0829,360
511145,b0128,b1756,360
511145,b0128,b3480,360
511145,b0128,b1329,360
511145,b0128,b0197,360
511145,b0128,b4513,360
511145,b0128,b0760,360
511145,b0128,b2129,360
511145,b0128,b2130,360
511145,b0128,b0697,360
511145,b0128,b2177,360
511145,b0128,b0857,360
511145,b0128,b3456,360
511145,b0128,b4105,360
511145,b0128,b0158,360
511145,b0128,b2179,360
511145,b0128,b4287,360
511145,b0128,b0830,360
511145,b0128,b0655,360
511145,b0128,b1117,360
511145,b0128,b2425,360
511145,b0128,b4485,360
511145,b0128,b3478,360
511145,b0128,b0793,360
511145,b0128,b2149,360
511145,b0128,b2677,360
511145,b0128,b1515,360
511145,b0128,b1126,360
511145,b0128,b3542,360
511145,b0128,b1918,360
511145,b0128,b2201,360
511145,b0128,b4289,360
511145,b0128,b3728,360
511145,b0128,b0809,360
511145,b0128,b4032,360
511145,b0128,b3479,360
511145,b0128,b0698,360
511145,b0128,b1291,360
511145,b0128,b3271,360
511145,b0128,b3567,360
511145,b0128,b3455,360
511145,b0128,b3460,360
511145,b0128,b3453,360
511145,b0128,b1859,360
511145,b0128,b0764,360
511145,b0128,b0887,360
511145,b0128,b0262,360
511145,b0128,b3201,360
511145,b0128,b1246,360
511145,b0128,b1486,360
511145,b0128,b1244,360
511145,b0128,b0794,360
511145,b0128,b1292,360
511145,b0128,b0810,360
511145,b0128,b3194,360
511145,b0128,b4033,360
511145,b0128,b4230,360
511145,b0128,b4288,360
511145,b0128,b2178,360
511145,b0128,b2200,360
511145,b0128,b3917,360
511145,b0128,b1243,360
511145,b0128,b4231,360
511145,b0128,b0792,360
511145,b0128,b3544,360
511145,b0128,b4035,360
511145,b0128,b3750,360
511145,b0128,b0886,360
511145,b0128,b2308,360
511145,b0128,b1516,360
511145,b0128,b3751,360
511145,b0128,b0934,360
511145,b0128,b0811,360
511145,b0128,b1310,360
511145,b0128,b2310,360
511145,b0128,b1917,360
511145,b0128,b1118,360
511145,b0128,b1711,360
511145,b0128,b3541,360
511145,b0128,b3725,360
511145,b0128,b0862,360
511145,b0128,b0653,360
511145,b0128,b0933,360
511145,b0128,b0854,360
511145,b0128,b2423,360
511145,b0128,b3566,360
511145,b0128,b4086,360
511145,b0128,b0832,360
511145,b0128,b0366,360
511145,b0128,b2547,360
511145,b0128,b3269,360
511145,b0128,b3727,360
511145,b0128,b3458,360
511145,b0128,b4262,360
511145,b0128,b2306,360
