organism,id1,id2,experimental
511145,b1854,b3317,640
511145,b1854,b3172,124
511145,b1854,b3781,500
511145,b1854,b2026,80
511145,b1854,b2379,93
511145,b1854,b3313,647
511145,b1854,b1945,273
511145,b1854,b3316,621
511145,b1854,b3987,78
511145,b1854,b2290,94
511145,b1854,b2476,76
511145,b1854,b3984,281
511145,b1854,b2463,115
511145,b1854,b2069,92
511145,b1854,b2066,122
511145,b1854,b2319,311
511145,b1854,b2925,92
511145,b1854,b3605,65
511145,b1854,b3671,70
511145,b1854,b2838,99
511145,b1854,b4069,71
511145,b1854,b2584,91
511145,b1854,b3187,70
511145,b1854,b3983,619
511145,b1854,b3306,620
511145,b1854,b3908,65
511145,b1854,b2231,94
511145,b1854,b3634,99
511145,b1854,b2927,89
511145,b1854,b2935,71
511145,b1854,b2160,59
511145,b1854,b2950,448
511145,b1854,b3019,94
511145,b1854,b2728,94
511145,b1854,b3304,637
511145,b1854,b3390,94
511145,b1854,b3298,620
511145,b1854,b3339,112
511145,b1854,b3309,645
511145,b1854,b4054,80
511145,b1854,b3341,621
511145,b1854,b3321,621
511145,b1854,b2526,92
511145,b1854,b1897,56
511145,b1854,b2764,65
511145,b1854,b3166,79
511145,b1854,b4481,63
511145,b1854,b2020,78
511145,b1854,b3340,64
511145,b1854,b1940,273
511145,b1854,b2255,94
511145,b1854,b3357,83
511145,b1854,b2942,147
511145,b1854,b2836,94
511145,b1854,b2465,71
511145,b1854,b3926,63
511145,b1854,b3553,94
511145,b1854,b3231,637
511145,b1854,b3569,111
511145,b1854,b3137,92
511145,b1854,b3701,133
511145,b1854,b3210,75
511145,b1854,b2133,66
511145,b1854,b2557,99
511145,b1854,b3927,71
511145,b1854,b3315,637
511145,b1854,b3318,640
511145,b1854,b2779,90
511145,b1854,b3303,621
511145,b1854,b3320,639
511145,b1854,b3168,76
511145,b1854,b3771,76
511145,b1854,b2096,92
511145,b1854,b2551,65
511145,b1854,b3314,620
511145,b1854,b3296,620
511145,b1854,b3733,99
511145,b1854,b3307,619
511145,b1854,b3342,619
511145,b1854,b3916,78
511145,b1854,b2323,94
511145,b1854,b3165,621
511145,b1854,b3312,637
511145,b1854,b2239,62
511145,b1854,b3980,112
511145,b1854,b3308,642
511145,b1854,b3985,648
511145,b1854,b2837,111
511145,b1854,b4297,76
511145,b1854,b2762,73
511145,b1854,b3729,76
511145,b1854,b3305,637
511145,b1854,b2480,99
511145,b1854,b3319,620
511145,b1854,b1946,273
511145,b1854,b3311,619
511145,b1854,b2501,56
511145,b1854,b3301,637
511145,b1854,b2091,86
511145,b1854,b2954,99
511145,b1854,b2315,99
511145,b1854,b3302,640
511145,b1854,b3310,639
511145,b1854,b3297,620
511145,b1854,b3153,64
511145,b1854,b3236,245
511145,b1854,b2370,96
511145,b1854,b2926,87
511145,b1854,b2697,65
511145,b1854,b2195,104
511145,b1854,b3385,99
511145,b1854,b2021,99
511145,b1854,b2517,99
511145,b1854,b4143,90
511145,b1855,b3340,57
511145,b1855,b3687,151
511145,b1856,b1946,191
511145,b1856,b1937,91
511145,b1856,b2554,90
511145,b1856,b1923,188
511145,b1856,b3765,99
511145,b1856,b1945,273
511145,b1857,b1864,111
511145,b1858,b3636,111
511145,b1858,b3303,88
511145,b1858,b1937,99
511145,b1858,b1859,620
511145,b1860,b4143,128
511145,b1860,b4142,80
511145,b1860,b1861,999
511145,b1860,b2568,108
511145,b1860,b3321,92
511145,b1860,b2912,108
511145,b1860,b3783,501
511145,b1860,b3339,80
511145,b1860,b1863,500
511145,b1860,b2216,55
511145,b1860,b2592,528
511145,b1860,b1937,315
511145,b1860,b1884,691
511145,b1860,b3941,108
511145,b1861,b2614,108
511145,b1861,b2559,75
511145,b1861,b2892,141
511145,b1861,b4143,108
511145,b1861,b4167,227
511145,b1861,b3833,91
511145,b1861,b3318,56
511145,b1861,b3998,115
511145,b1861,b1863,849
511145,b1861,b3960,108
511145,b1863,b1870,55
511145,b1863,b3287,108
511145,b1863,b2608,108
511145,b1863,b3530,91
511145,b1863,b2892,108
511145,b1863,b3385,108
511145,b1863,b4142,77
511145,b1864,b3825,129
511145,b1864,b2127,343
511145,b1864,b3287,56
511145,b1864,b4226,70
511145,b1864,b2521,175
511145,b1864,b1876,182
511145,b1864,b3231,82
511145,b1864,b4143,65
511145,b1864,b3297,81
511145,b1864,b3651,80
511145,b1864,b3307,56
511145,b1864,b3790,70
511145,b1864,b3294,50
511145,b1864,b1945,273
511145,b1864,b2114,185
511145,b1864,b2606,435
511145,b1864,b2569,99
511145,b1864,b3511,175
511145,b1864,b3230,53
511145,b1865,b3229,68
511145,b1865,b2890,62
511145,b1865,b3734,93
511145,b1865,b3648,94
511145,b1865,b3231,81
511145,b1865,b3178,67
511145,b1865,b4167,596
511145,b1865,b2576,123
511145,b1865,b3289,91
511145,b1865,b1939,206
511145,b1865,b2608,92
511145,b1865,b3863,60
511145,b1865,b4179,64
511145,b1865,b4395,65
511145,b1865,b3592,68
511145,b1865,b3780,123
511145,b1865,b3984,82
511145,b1865,b3527,203
511145,b1865,b2564,92
511145,b1865,b2821,64
511145,b1865,b3162,123
511145,b1865,b3613,91
511145,b1865,b1866,65
511145,b1865,b3303,83
511145,b1865,b2908,66
511145,b1866,b3168,86
511145,b1866,b3651,90
511145,b1866,b3781,180
511145,b1866,b4180,90
511145,b1866,b3213,159
511145,b1866,b3164,78
511145,b1866,b1923,75
511145,b1866,b2114,70
511145,b1866,b3986,85
511145,b1866,b2508,99
511145,b1866,b2786,69
511145,b1866,b3066,55
511145,b1866,b1937,108
511145,b1866,b3412,62
511145,b1866,b2513,108
511145,b1866,b2878,93
511145,b1866,b2315,57
511145,b1866,b2072,81
511145,b1866,b3295,115
511145,b1866,b2582,180
511145,b1866,b2927,70
511145,b1866,b4129,124
511145,b1866,b2608,108
511145,b1866,b2708,108
511145,b1866,b2576,62
511145,b1866,b3287,108
511145,b1866,b3702,111
511145,b1866,b4143,104
511145,b1866,b3530,180
511145,b1866,b3210,69
511145,b1866,b2890,124
511145,b1866,b2218,69
511145,b1866,b3183,92
511145,b1866,b2370,69
511145,b1866,b3340,70
511145,b1866,b2720,93
511145,b1866,b3385,108
511145,b1867,b2902,74
511145,b1867,b2541,74
511145,b1867,b1870,89
511145,b1867,b3608,103
511145,b1867,b1967,64
511145,b1867,b3908,65
511145,b1868,b3495,166
511145,b1870,b2026,132
511145,b1870,b2777,90
511145,b1870,b3648,90
511145,b1870,b3349,90
511145,b1870,b3963,86
511145,b1870,b2614,90
511145,b1870,b3197,126
511145,b1870,b3305,108
511145,b1870,b1871,85
511145,b1871,b3146,91
511145,b1871,b2906,148
511145,b1871,b2786,87
511145,b1871,b3835,180
511145,b1871,b2545,60
511145,b1871,b2022,134
511145,b1871,b2400,91
511145,b1871,b2745,91
511145,b1871,b4040,83
511145,b1871,b2777,90
511145,b1871,b3625,180
511145,b1871,b2551,159
511145,b1871,b2794,91
511145,b1871,b2323,90
511145,b1871,b2370,100
511145,b1871,b3081,64
511145,b1871,b2218,87
511145,b1871,b2324,134
511145,b1871,b3210,87
511145,b1871,b3648,150
511145,b1871,b2907,148
511145,b1871,b2878,64
511145,b1871,b3065,91
511145,b1872,b3212,222
511145,b1872,b3980,277
511145,b1872,b2203,260
511145,b1872,b2786,83
511145,b1872,b4072,215
511145,b1872,b3893,215
511145,b1872,b3339,277
511145,b1872,b2994,132
511145,b1872,b3210,83
511145,b1872,b2996,215
511145,b1872,b2995,392
511145,b1872,b2370,83
511145,b1872,b2205,213
511145,b1873,b4071,283
511145,b1873,b4070,483
511145,b1876,b2114,632
511145,b1876,b2891,90
511145,b1876,b2231,54
511145,b1876,b2400,586
511145,b1876,b4242,64
511145,b1876,b3780,60
511145,b1876,b2592,95
511145,b1876,b3162,60
511145,b1876,b2301,176
511145,b1876,b2798,77
511145,b1876,b4375,95
511145,b1876,b3363,275
511145,b1876,b3421,90
511145,b1876,b2518,65
511145,b1876,b3590,90
511145,b1876,b2302,176
511145,b1876,b2890,347
511145,b1876,b2697,80
511145,b1876,b3229,176
511145,b1876,b2255,63
511145,b1876,b4054,65
511145,b1876,b3592,176
511145,b1876,b3863,77
511145,b1876,b4129,347
511145,b1876,b2989,176
511145,b1876,b3319,76
511145,b1876,b2576,60
511145,b1878,b3552,567
511145,b1878,b1892,502
511145,b1879,b1925,670
511145,b1879,b1942,279
511145,b1879,b1923,133
511145,b1879,b1880,145
511145,b1879,b2329,315
511145,b1879,b1941,145
511145,b1879,b1940,592
511145,b1879,b3414,99
511145,b1879,b1924,145
511145,b1880,b1937,567
511145,b1880,b1940,145
511145,b1880,b1941,145
511145,b1880,b1949,620
511145,b1880,b1948,620
511145,b1880,b1939,503
511145,b1880,b3325,133
511145,b1880,b3305,108
511145,b1880,b1950,620
511145,b1880,b2778,273
511145,b1881,b1937,567
511145,b1881,b2573,80
511145,b1881,b1886,503
511145,b1881,b1884,540
511145,b1881,b1888,981
511145,b1881,b1882,999
511145,b1882,b2231,515
511145,b1882,b3846,246
511145,b1882,b2216,119
511145,b1882,b2468,89
511145,b1882,b2584,89
511145,b1882,b2296,99
511145,b1882,b2786,119
511145,b1882,b3026,119
511145,b1882,b2067,109
511145,b1882,b3072,230
511145,b1882,b4355,110
511145,b1882,b1945,954
511145,b1882,b4004,83
511145,b1882,b2556,119
511145,b1882,b3781,89
511145,b1882,b3213,89
511145,b1882,b1886,539
511145,b1882,b4003,119
511145,b1882,b2341,246
511145,b1882,b3195,91
511145,b1882,b3911,119
511145,b1882,b2554,83
511145,b1882,b3751,241
511145,b1882,b2919,246
511145,b1882,b3404,119
511145,b1882,b3530,89
511145,b1882,b4143,91
511145,b1882,b3210,855
511145,b1882,b4399,119
511145,b1882,b4227,241
511145,b1882,b2219,90
511145,b1882,b1883,90
511145,b1882,b2548,241
511145,b1882,b2078,117
511145,b1882,b1920,87
511145,b1882,b1885,110
511145,b1882,b1901,241
511145,b1882,b3357,88
511145,b1882,b2195,89
511145,b1882,b2218,119
511145,b1882,b2902,89
511145,b1882,b2370,164
511145,b1882,b3340,92
511145,b1882,b1888,999
511145,b1882,b4066,91
511145,b1882,b3868,83
511145,b1882,b4112,119
511145,b1882,b1968,89
511145,b1882,b3869,90
511145,b1882,b2150,241
511145,b1882,b2220,83
511145,b1882,b1887,184
511145,b1882,b4088,241
511145,b1883,b1888,952
511145,b1883,b1968,94
511145,b1883,b1914,54
511145,b1883,b3912,88
511145,b1883,b3404,88
511145,b1883,b4399,94
511145,b1883,b3210,118
511145,b1883,b3405,88
511145,b1883,b2218,118
511145,b1883,b2370,118
511145,b1883,b1886,663
511145,b1883,b4003,93
511145,b1883,b3911,94
511145,b1883,b2216,88
511145,b1883,b3529,90
511145,b1883,b2786,118
511145,b1883,b4401,88
511145,b1883,b3072,90
511145,b1883,b2067,90
511145,b1884,b4146,862
511145,b1884,b1939,273
511145,b1884,b1886,570
511145,b1884,b3299,273
511145,b1884,b2780,315
511145,b1884,b2573,879
511145,b1884,b1923,215
511145,b1884,b1946,663
511145,b1884,b1945,108
511145,b1884,b1892,504
511145,b1884,b1941,849
511145,b1884,b3386,502
511145,b1884,b1937,108
511145,b1884,b4506,273
511145,b1884,b4293,221
511145,b1885,b3405,90
511145,b1885,b3925,216
511145,b1885,b2503,151
511145,b1885,b2786,110
511145,b1885,b3860,222
511145,b1885,b3210,190
511145,b1885,b3529,151
511145,b1885,b2930,216
511145,b1885,b2218,110
511145,b1885,b2370,110
511145,b1885,b3525,92
511145,b1885,b3067,90
511145,b1885,b2893,137
511145,b1885,b1941,234
511145,b1885,b4076,92
511145,b1885,b2067,245
511145,b1885,b3072,91
511145,b1885,b3279,89
511145,b1885,b1888,505
511145,b1885,b1887,532
511145,b1885,b3252,151
511145,b1885,b2395,151
511145,b1885,b1923,198
511145,b1886,b1888,923
511145,b1886,b1923,198
511145,b1886,b3912,90
511145,b1886,b2395,151
511145,b1886,b3252,151
511145,b1886,b1887,951
511145,b1886,b3210,190
511145,b1886,b3529,151
511145,b1886,b2503,151
511145,b1886,b2786,110
511145,b1886,b3925,216
511145,b1886,b3072,91
511145,b1886,b2067,245
511145,b1886,b1941,234
511145,b1886,b3067,90
511145,b1886,b3525,92
511145,b1886,b2370,110
511145,b1886,b2218,110
511145,b1886,b2930,216
511145,b1887,b2370,184
511145,b1887,b3028,441
511145,b1887,b2218,184
511145,b1887,b3210,261
511145,b1887,b2078,96
511145,b1887,b3251,56
511145,b1887,b1888,994
511145,b1887,b3460,92
511145,b1887,b3072,619
511145,b1887,b2067,90
511145,b1887,b2700,435
511145,b1887,b4355,963
511145,b1887,b2786,184
511145,b1887,b3030,83
511145,b1887,b3458,92
511145,b1887,b2699,177
511145,b1888,b2239,227
511145,b1888,b2972,99
511145,b1888,b2079,197
511145,b1888,b1969,197
511145,b1888,b3072,505
511145,b1888,b4401,197
511145,b1888,b4355,948
511145,b1888,b3316,249
511145,b1888,b2185,108
511145,b1888,b4004,90
511145,b1888,b4113,197
511145,b1888,b3195,108
511145,b1888,b4398,197
511145,b1888,b2554,90
511145,b1888,b4143,108
511145,b1888,b3530,94
511145,b1888,b1926,300
511145,b1888,b3025,197
511145,b1888,b3405,197
511145,b1888,b3335,99
511145,b1888,b2942,419
511145,b1888,b1920,91
511145,b1888,b2195,94
511145,b1888,b2038,108
511145,b1888,b2370,91
511145,b1888,b3868,90
511145,b1888,b3912,197
511145,b1888,b2220,90
511145,b1889,b3650,273
511145,b1889,b1962,315
511145,b1889,b2522,226
511145,b1889,b2851,226
511145,b1889,b3193,604
511145,b1889,b1944,315
511145,b1889,b2605,191
511145,b1889,b2310,188
511145,b1889,b3552,191
511145,b1889,b1890,865
511145,b1889,b3005,226
511145,b1889,b2370,188
511145,b1889,b3993,99
511145,b1889,b2038,315
511145,b1889,b1920,188
511145,b1889,b2195,243
511145,b1889,b2274,226
511145,b1889,b2275,193
511145,b1889,b3532,226
511145,b1889,b2784,273
511145,b1889,b2309,188
511145,b1890,b3731,123
511145,b1890,b1950,315
511145,b1890,b3906,256
511145,b1890,b1945,108
511145,b1891,b3525,103
511145,b1891,b2067,103
511145,b1891,b1892,986
511145,b1892,b4371,108
511145,b1892,b2067,91
511145,b1892,b2573,592
511145,b1892,b1926,227
511145,b1892,b1922,374
511145,b1892,b3525,91
511145,b1892,b1941,501
511145,b1892,b1939,419
511145,b1895,b3865,93
511145,b1895,b3591,93
511145,b1895,b2370,90
511145,b1895,b3530,91
511145,b1896,b2779,79
511145,b1897,b2592,79
511145,b1897,b3402,68
511145,b1897,b3588,55
511145,b1897,b3608,90
511145,b1897,b2069,82
511145,b1897,b2050,89
511145,b1897,b4025,68
511145,b1897,b4242,68
511145,b1897,b3631,89
511145,b1897,b3630,89
511145,b1897,b2137,45
511145,b1897,b3102,139
511145,b1897,b3432,111
511145,b1897,b3519,230
511145,b1897,b3428,83
511145,b1897,b4269,92
511145,b1897,b2057,89
511145,b1897,b3927,92
511145,b1897,b2032,89
511145,b1897,b3628,89
511145,b1897,b2034,89
511145,b1897,b3003,45
511145,b1897,b3081,64
511145,b1897,b3687,87
511145,b1897,b3417,83
511145,b1897,b3571,62
511145,b1897,b2708,79
511145,b1897,b2661,55
511145,b1897,b2526,82
511145,b1897,b2044,89
511145,b1897,b1927,62
511145,b1897,b4239,62
511145,b1897,b3686,87
511145,b1901,b4399,210
511145,b1901,b3210,655
511145,b1901,b3404,210
511145,b1901,b2370,655
511145,b1901,b2218,655
511145,b1901,b4112,210
511145,b1901,b1973,399
511145,b1901,b2786,655
511145,b1901,b3026,210
511145,b1901,b2216,210
511145,b1901,b2556,210
511145,b1901,b3911,210
511145,b1901,b4003,210
511145,b1902,b4143,67
511145,b1902,b3321,81
511145,b1902,b2762,65
511145,b1902,b2753,152
511145,b1902,b3479,153
511145,b1902,b2271,152
511145,b1902,b3807,95
511145,b1905,b2762,65
511145,b1905,b3321,81
511145,b1905,b2526,82
511145,b1905,b4154,76
511145,b1905,b3040,77
511145,b1905,b4143,67
511145,b1905,b4349,92
511145,b1905,b3807,95
511145,b1905,b2271,152
511145,b1905,b2014,86
511145,b1905,b2753,152
511145,b1907,b2708,59
511145,b1907,b3063,62
511145,b1907,b2526,72
511145,b1907,b3532,62
511145,b1907,b3229,176
511145,b1907,b3486,80
511145,b1907,b3050,65
511145,b1907,b3496,59
511145,b1907,b2237,158
511145,b1907,b3207,158
511145,b1907,b4077,81
511145,b1907,b3862,59
511145,b1907,b2069,72
511145,b1912,b4160,177
511145,b1912,b3862,66
511145,b1912,b3639,77
511145,b1912,b3300,65
511145,b1912,b4174,90
511145,b1912,b4065,89
511145,b1912,b2239,95
511145,b1912,b4214,66
511145,b1912,b2216,64
511145,b1912,b2838,83
511145,b1912,b2786,64
511145,b1912,b3449,95
511145,b1912,b4175,90
511145,b1912,b3288,65
511145,b1912,b2255,65
511145,b1912,b2218,64
511145,b1912,b2370,64
511145,b1912,b3178,93
511145,b1912,b3018,66
511145,b1912,b4167,67
511145,b1912,b3210,64
511145,b1912,b2836,66
511145,b1913,b4203,110
511145,b1913,b3065,99
511145,b1913,b4167,132
511145,b1913,b3530,92
511145,b1913,b4202,108
511145,b1913,b2581,411
511145,b1913,b3296,180
511145,b1913,b3637,111
511145,b1913,b3781,99
511145,b1913,b2605,141
511145,b1913,b4058,99
511145,b1913,b2503,181
511145,b1913,b3165,137
511145,b1914,b3912,78
511145,b1914,b1939,69
511145,b1914,b2829,90
511145,b1914,b3868,83
511145,b1914,b1968,89
511145,b1914,b4390,94
511145,b1914,b3357,137
511145,b1914,b2218,81
511145,b1914,b2370,81
511145,b1914,b3404,90
511145,b1914,b3210,81
511145,b1914,b4399,89
511145,b1914,b3025,78
511145,b1914,b3405,78
511145,b1914,b2078,87
511145,b1914,b4003,89
511145,b1914,b3911,89
511145,b1914,b4398,78
511145,b1914,b2554,83
511145,b1914,b4004,83
511145,b1914,b2556,88
511145,b1914,b2522,141
511145,b1914,b4113,78
511145,b1914,b2067,81
511145,b1914,b3072,81
511145,b1914,b4401,78
511145,b1914,b2079,78
511145,b1914,b1969,78
511145,b1914,b3026,88
511145,b1914,b2786,521
511145,b1916,b1951,78
511145,b1916,b3912,78
511145,b1916,b2370,81
511145,b1916,b3357,137
511145,b1916,b4390,94
511145,b1916,b3405,78
511145,b1916,b3025,78
511145,b1916,b3210,81
511145,b1916,b4399,89
511145,b1916,b3911,89
511145,b1916,b2798,277
511145,b1916,b2522,141
511145,b1916,b2556,88
511145,b1916,b2851,141
511145,b1916,b3072,81
511145,b1916,b2067,81
511145,b1916,b2786,81
511145,b1916,b3026,88
511145,b1916,b2079,78
511145,b1916,b2891,277
511145,b1917,b1918,258
511145,b1917,b2779,94
511145,b1917,b4267,185
511145,b1917,b4471,91
511145,b1917,b2797,91
511145,b1917,b3270,258
511145,b1918,b2310,87
511145,b1918,b3458,91
511145,b1918,b3661,89
511145,b1918,b1923,91
511145,b1918,b3271,258
511145,b1918,b3460,91
511145,b1918,b2309,87
511145,b1918,b2370,87
511145,b1918,b1920,87
511145,b1919,b3065,97
511145,b1919,b3186,75
511145,b1919,b3060,173
511145,b1919,b3223,185
511145,b1920,b1944,193
511145,b1920,b1945,91
511145,b1920,b2026,146
511145,b1920,b3098,132
511145,b1920,b3054,151
511145,b1920,b2786,87
511145,b1920,b3455,56
511145,b1920,b2600,91
511145,b1920,b3270,90
511145,b1920,b2840,91
511145,b1920,b3210,87
511145,b1920,b4143,128
511145,b1920,b3607,90
511145,b1920,b2370,87
511145,b1920,b2012,89
511145,b1921,b2730,166
511145,b1922,b3781,315
511145,b1922,b2314,355
511145,b1922,b2105,273
511145,b1922,b3649,800
511145,b1922,b4146,272
511145,b1922,b3987,961
511145,b1922,b3995,500
511145,b1922,b1945,108
511145,b1922,b3168,53
511145,b1922,b3165,315
511145,b1922,b4179,108
511145,b1922,b3295,897
511145,b1922,b3310,315
511145,b1922,b2582,243
511145,b1922,b3988,959
511145,b1922,b1941,638
511145,b1922,b3137,277
511145,b1922,b3860,135
511145,b1922,b3530,243
511145,b1923,b3252,134
511145,b1923,b4392,90
511145,b1923,b2742,188
511145,b1923,b3628,90
511145,b1923,b3413,92
511145,b1923,b1942,215
511145,b1923,b3781,95
511145,b1923,b2780,95
511145,b1923,b4388,90
511145,b1923,b3326,93
511145,b1923,b2676,188
511145,b1923,b1978,146
511145,b1923,b2604,134
511145,b1923,b2235,188
511145,b1923,b2522,89
511145,b1923,b1956,134
511145,b1923,b2329,95
511145,b1923,b4171,92
511145,b1923,b4355,198
511145,b1923,b3786,93
511145,b1923,b2067,134
511145,b1923,b3072,198
511145,b1923,b1937,92
511145,b1923,b2925,90
511145,b1923,b3200,152
511145,b1923,b2503,134
511145,b1923,b3775,120
511145,b1923,b2508,91
511145,b1923,b3631,90
511145,b1923,b2239,188
511145,b1923,b3544,91
511145,b1923,b1925,738
511145,b1923,b2231,665
511145,b1923,b3529,134
511145,b1923,b2927,91
511145,b1923,b2865,188
511145,b1923,b2297,92
511145,b1923,b3019,153
511145,b1923,b2395,134
511145,b1923,b2480,154
511145,b1923,b1946,92
511145,b1923,b3289,91
511145,b1923,b3515,90
511145,b1923,b3621,92
511145,b1923,b3341,95
511145,b1923,b3449,188
511145,b1923,b3934,111
511145,b1923,b1941,95
511145,b1923,b2048,95
511145,b1923,b2255,90
511145,b1923,b3620,90
511145,b1923,b3624,224
511145,b1923,b3438,111
511145,b1923,b3363,91
511145,b1923,b3632,92
511145,b1923,b3530,125
511145,b1923,b3569,158
511145,b1923,b2963,90
511145,b1923,b3005,91
511145,b1923,b3701,215
511145,b1924,b1926,729
511145,b1924,b1925,592
511145,b1924,b3530,243
511145,b1924,b2508,273
511145,b1924,b2582,243
511145,b1924,b2708,315
511145,b1924,b3781,315
511145,b1925,b4172,78
511145,b1925,b2458,256
511145,b1925,b2960,108
511145,b1925,b2592,94
511145,b1925,b3386,499
511145,b1925,b1937,108
511145,b1925,b1941,506
511145,b1925,b2463,256
511145,b1925,b2231,283
511145,b1925,b1926,663
511145,b1925,b4085,251
511145,b1925,b4301,251
511145,b1925,b4506,273
511145,b1925,b2239,419
511145,b1925,b3312,315
511145,b1925,b2286,108
511145,b1925,b3299,273
511145,b1925,b2297,256
511145,b1925,b3305,315
511145,b1925,b4146,314
511145,b1925,b4203,214
511145,b1925,b3733,315
511145,b1926,b2239,300
511145,b1926,b3386,379
511145,b1926,b2942,626
511145,b1926,b4146,300
511145,b1926,b1942,423
511145,b1926,b1941,515
511145,b1927,b3370,232
511145,b1927,b4132,232
511145,b1927,b3417,64
511145,b1927,b4141,232
511145,b1927,b3003,62
511145,b1927,b2774,62
511145,b1927,b4156,232
511145,b1927,b3846,76
511145,b1927,b4115,232
511145,b1927,b3919,77
511145,b1927,b2014,232
511145,b1927,b3078,232
511145,b1927,b2842,62
511145,b1927,b3080,68
511145,b1927,b3428,64
511145,b1927,b2341,76
511145,b1929,b3281,185
511145,b1930,b2370,89
511145,b1930,b2726,99
511145,b1930,b2991,99
511145,b1930,b4020,95
511145,b1930,b4407,108
511145,b1930,b2530,568
511145,b1930,b2797,95
511145,b1937,b4003,256
511145,b1937,b1948,620
511145,b1937,b3781,108
511145,b1937,b2573,273
511145,b1937,b2728,273
511145,b1937,b3019,273
511145,b1937,b3911,155
511145,b1937,b2865,91
511145,b1937,b4378,226
511145,b1937,b2742,91
511145,b1937,b1939,273
511145,b1937,b4483,226
511145,b1937,b2383,153
511145,b1937,b1950,620
511145,b1937,b4203,108
511145,b1937,b2556,155
511145,b1937,b2329,315
511145,b1937,b3294,108
511145,b1937,b4112,155
511145,b1937,b2990,273
511145,b1937,b2592,99
511145,b1937,b3947,153
511145,b1937,b2370,155
511145,b1937,b1949,455
511145,b1937,b2218,155
511145,b1937,b4293,273
511145,b1937,b2231,273
511145,b1937,b3210,155
511145,b1937,b2216,155
511145,b1937,b4399,155
511145,b1937,b1938,455
